"","Count","LBA","LF","DIST_YEAR","DIST_TYPE","TYPE_CONFIDENCE","SEVERITY","SOURCE1","SOURCE2","SOURCE3","SOURCE4","DESCRIPTION","DIST_GROUP","DIST_FIRE","hectares"
"113",53533,1,701,2011,"Unknown","N/A","Low","MIICA","PAD","dNBR",NA,"MIICA identified disturbance.  Anthropogenic causality likely, but unknown (outside Refresh Event 500m buffer, PAD GAP Status equals 3 or 4).  Severity determined by dNBR standard deviation breakpoints.","Unknown","Disturbance-Not Fire",4817.97
"114",11820,1,703,2011,"Unknown","N/A","High","MIICA","PAD","dNBR",NA,"MIICA identified disturbance.  Anthropogenic causality likely, but unknown (outside Refresh Event 500m buffer, PAD GAP Status equals 3 or 4).  Severity determined by dNBR standard deviation breakpoints.","Unknown","Disturbance-Not Fire",1063.8
"115",6598,9999,731,2011,"Harvest","Medium","Low","Refresh Events","dNBR",NA,NA,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",593.82
"116",1079,9999,753,2011,"Mastication","Medium","High","Refresh Events","dNBR",NA,NA,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",97.11
"117",186611,1,472,2011,"Wildfire","High","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Wildfire Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",16794.99
"118",277743,1,473,2011,"Wildfire","High","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Wildfire Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",24996.87
"119",85431,9999,473,2011,"Wildfire","High","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Wildfire Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",7688.79
"120",132356,9999,472,2011,"Wildfire","High","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Wildfire Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",11912.04
"121",4281,1,773,2011,"Wildfire","Medium","High","Refresh Events","dNBR",NA,NA,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",385.29
"122",6124,1,772,2011,"Wildfire","Medium","Medium","Refresh Events","dNBR",NA,NA,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",551.16
"123",5739,9999,802,2011,"Wildland Fire","Medium","Medium","Refresh Events","dNBR",NA,NA,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",516.51
"124",5874,9999,743,2011,"Thinning","Medium","High","Refresh Events","dNBR",NA,NA,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Thinning","Disturbance-Not Fire",528.66
"125",1758,9999,733,2011,"Harvest","Medium","High","Refresh Events","dNBR",NA,NA,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",158.22
"126",1245,1,941,2011,"Thinning","High","Low","Refresh Events",NA,NA,NA,"Within Thinning Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low.","Thinning","Disturbance-Not Fire",112.05
"127",2045,1,462,2011,"Other Mechanical","High","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Other Mechanical Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",184.05
"128",1463,1,431,2011,"Harvest","High","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",131.67
"129",85,1,432,2011,"Harvest","High","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",7.65
"130",63,1,433,2011,"Harvest","High","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",5.67
"131",2,1,731,2011,"Harvest","Medium","Low","Refresh Events","dNBR",NA,NA,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",0.18
"132",39314,9999,1081,2011,"Biological","Medium","Low","Refresh Events",NA,NA,NA,"Within Biological Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low.","Biological/Chemical","Disturbance-Not Fire",3538.26
"133",60177,1,1121,2011,"Unknown","N/A","Low","MIICA","PAD","dNBR","SMARTFire","Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).  Within SMARTFire buffered (2500m) point.","Unknown","Disturbance-Not Fire",5415.93
"134",23784,1,1122,2011,"Unknown","N/A","Medium","MIICA","PAD","dNBR","SMARTFire","Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).  Within SMARTFire buffered (2500m) point.","Unknown","Disturbance-Not Fire",2140.56
"135",24285,1,1123,2011,"Unknown","N/A","High","MIICA","PAD","dNBR","SMARTFire","Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).  Within SMARTFire buffered (2500m) point.","Unknown","Disturbance-Not Fire",2185.65
"136",9899,9999,773,2011,"Wildfire","Medium","High","Refresh Events","dNBR",NA,NA,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",890.91
"137",810,1,801,2011,"Wildland Fire","Medium","Low","Refresh Events","dNBR",NA,NA,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Wildfire","Disturbance-Fire",72.9
"138",3051,9999,115,2011,"Wildfire","High","Increased Green","Decision Tree Modeled","MTBS",NA,NA,"MTBS gap (value = 6) filled with See5 output.","Wildfire","Disturbance-Fire",274.59
"139",112553,9999,1041,2011,"Insects","Medium","Low","Refresh Events",NA,NA,NA,"Within Insects Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low.","Insects/Disease","Disturbance-Not Fire",10129.77
"140",54622,9999,421,2011,"Clearcut","High","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",4915.98
"141",9861,9999,422,2011,"Clearcut","High","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",887.49
"142",18538,9999,423,2011,"Clearcut","High","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",1668.42
"143",4138,9999,721,2011,"Clearcut","Medium","Low","Refresh Events","dNBR",NA,NA,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",372.42
"144",90709,9999,921,2011,"Clearcut","High","Low","Refresh Events",NA,NA,NA,"Within Clearcut Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low.","Harvest","Disturbance-Not Fire",8163.81
"145",1519,9999,722,2011,"Clearcut","Medium","Medium","Refresh Events","dNBR",NA,NA,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",136.71
"146",165,9999,581,2011,"Biological","Medium","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",14.85
"147",1,9999,583,2011,"Biological","Medium","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",0.09
"148",32,9999,582,2011,"Biological","Medium","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",2.88
"149",6861,9999,831,2011,"Chemical","Low","Low","Refresh Events","MIICA","dNBR",NA,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",617.49
"150",3053,1,441,2011,"Thinning","High","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Thinning","Disturbance-Not Fire",274.77
"151",6043,9999,1051,2011,"Disease","Medium","Low","Refresh Events",NA,NA,NA,"Within Disease Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low.","Insects/Disease","Disturbance-Not Fire",543.87
"152",2105,9999,541,2011,"Insects","Medium","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",189.45
"153",558,1,931,2011,"Harvest","High","Low","Refresh Events",NA,NA,NA,"Within Harvest Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low.","Harvest","Disturbance-Not Fire",50.22
"154",331,9999,551,2011,"Disease","Medium","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",29.79
"155",131,9999,552,2011,"Disease","Medium","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",11.79
"156",520,1,1071,2011,"Herbicide","Medium","Low","Refresh Events",NA,NA,NA,"Within Herbicide Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low.","Biological/Chemical","Disturbance-Not Fire",46.8
"157",284,1,761,2011,"Other Mechanical","Medium","Low","Refresh Events","dNBR",NA,NA,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",25.56
"158",3240,1,463,2011,"Other Mechanical","High","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Other Mechanical Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",291.6
"159",335,1,762,2011,"Other Mechanical","Medium","Medium","Refresh Events","dNBR",NA,NA,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",30.15
"160",682,1,763,2011,"Other Mechanical","Medium","High","Refresh Events","dNBR",NA,NA,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",61.38
"161",283,9999,542,2011,"Insects","Medium","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",25.47
"162",1141,9999,841,2011,"Insects","Low","Low","Refresh Events","MIICA","dNBR",NA,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",102.69
"163",1844,9999,832,2011,"Chemical","Low","Medium","Refresh Events","MIICA","dNBR",NA,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",165.96
"164",168691,9999,21,2011,"Wildfire","High","Unburned/Low","BARC",NA,NA,NA,"BARC mapped wildfire.","Wildfire","Disturbance-Fire",15182.19
"165",46868,9999,22,2011,"Wildfire","High","Low","BARC",NA,NA,NA,"BARC mapped wildfire.","Wildfire","Disturbance-Fire",4218.12
"166",264,9999,842,2011,"Insects","Low","Medium","Refresh Events","MIICA","dNBR",NA,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",23.76
"167",337,9999,843,2011,"Insects","Low","High","Refresh Events","MIICA","dNBR",NA,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",30.33
"168",69689,1,15,2011,"Wildfire","High","Increased Green","MTBS",NA,NA,NA,"MTBS mapped wildfire.","Wildfire","Disturbance-Fire",6272.01
"169",32851,1,21,2011,"Wildfire","High","Unburned/Low","BARC",NA,NA,NA,"BARC mapped wildfire.","Wildfire","Disturbance-Fire",2956.59
"170",45709,1,22,2011,"Wildfire","High","Low","BARC",NA,NA,NA,"BARC mapped wildfire.","Wildfire","Disturbance-Fire",4113.81
"171",22345,1,23,2011,"Wildfire","High","Medium","BARC",NA,NA,NA,"BARC mapped wildfire.","Wildfire","Disturbance-Fire",2011.05
"172",1514,1,791,2011,"Prescribed Fire","Medium","Low","Refresh Events","dNBR",NA,NA,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Prescribed Fire","Disturbance-Fire",136.26
